m,M,original_average,supressed_database_average,supressed_database_sum,supressed_database_number_of_elements
0.2,0.7,4.165871658716587,4.16306577328046,182667,43878
0.07,0.09,4.165871658716587,4.164215169550622,256778,61663
0.02,0.08,4.165871658716587,4.1663602654784535,267422,64186
0.02,0.03,4.165871658716587,4.163844759241619,271008,65086
0.01,0.08,4.165871658716587,4.16553536915346,269406,64675
0.02,0.02,4.165871658716587,4.166671767406274,272292,65350
0.05,0.09,4.165871658716587,4.167662852394042,260779,62572
0.07,0.07,4.165871658716587,4.165865772244977,258342,62014
0.2,0.6,4.165871658716587,4.166652139806502,191216,45892
0.5,0.8,4.165871658716587,4.144299415879426,114938,27734
0.5,0.5,4.165871658716587,4.1716613063212,138787,33269
0.6,0.9,4.165871658716587,4.173431910326735,87496,20965
0.01,0.07,4.165871658716587,4.162459546925566,270102,64890
0.06,0.07,4.165871658716587,4.167725519691466,260437,62489
0.01,0.02,4.165871658716587,4.166588163792449,274224,65815
0.05,0.05,4.165871658716587,4.166321513824557,263549,63257
0.08,0.08,4.165871658716587,4.164580858300649,255901,61447
0.3,0.6,4.165871658716587,4.161193812025686,171075,41112
0.7,0.9,4.165871658716587,4.167027930884994,67285,16147
0.09,0.09,4.165871658716587,4.1614538750246926,252800,60748
0.2,0.8,4.165871658716587,4.171038874631689,175534,42084
0.3,0.8,4.165871658716587,4.165653782783675,154225,37023
0.01,0.04,4.165871658716587,4.163393498494598,272415,65431
0.03,0.06,4.165871658716587,4.166326100859473,267099,64109
0.06,0.06,4.165871658716587,4.167419586559182,261068,62645
0.2,0.3,4.165871658716587,4.167780813424015,215095,51609
0.7,0.7,4.165871658716587,4.15229971066547,83237,20046
0.2,0.4,4.165871658716587,4.170301288364521,207485,49753
0.3,0.7,4.165871658716587,4.168453919586415,162874,39073
0.07,0.08,4.165871658716587,4.167025286761256,257568,61811
0.03,0.05,4.165871658716587,4.169718276993917,268042,64283
0.04,0.09,4.165871658716587,4.165478590820328,262371,62987
0.05,0.07,4.165871658716587,4.168037341631473,262528,62986
0.06,0.09,4.165871658716587,4.168688479693264,258763,62073
0.05,0.08,4.165871658716587,4.162889292658825,261188,62742
0.03,0.03,4.165871658716587,4.167571413105677,269471,64659
0.5,0.9,4.165871658716587,4.1743996269526695,107424,25734
0.02,0.09,4.165871658716587,4.166294136955468,266547,63977
0.2,0.9,4.165871658716587,4.163917190277117,166336,39947
0.04,0.04,4.165871658716587,4.168178624404716,266951,64045
0.02,0.04,4.165871658716587,4.167570064675084,270642,64940
0.1,0.5,4.165871658716587,4.177921730489949,218639,52332
0.4,0.6,4.165871658716587,4.166827493038515,151135,36271
0.8,0.9,4.165871658716587,4.186882689308612,48325,11542
0.7,0.8,4.165871658716587,4.165666134273283,75636,18157
0.1,0.7,4.165871658716587,4.17185188229492,203019,48664
0.1,0.6,4.165871658716587,4.169264635887672,210231,50424
0.04,0.08,4.165871658716587,4.1635487438773895,263511,63290
0.4,0.5,4.165871658716587,4.183116337673247,159360,38096
0.6,0.6,4.165871658716587,4.14948952977122,111364,26838
0.1,0.4,4.165871658716587,4.159259737147703,225644,54251
0.6,0.7,4.165871658716587,4.174653417741807,104191,24958
0.3,0.9,4.165871658716587,4.153268812956745,147196,35441
0.1,0.2,4.165871658716587,4.164713150623809,242682,58271
0.1,0.8,4.165871658716587,4.1600325809701415,194078,46653
0.3,0.5,4.165871658716587,4.163843905155213,179470,43102
0.04,0.07,4.165871658716587,4.169136796249823,264144,63357
0.04,0.05,4.165871658716587,4.163581939851745,265674,63809
0.4,0.8,4.165871658716587,4.167122782202269,135519,32521
0.3,0.4,4.165871658716587,4.163625005577618,186622,44822
0.9,0.9,4.165871658716587,4.122212176009644,27355,6636
0.5,0.7,4.165871658716587,4.16753273046295,123509,29636
0.1,0.3,4.165871658716587,4.165776444909765,234754,56353
0.06,0.08,4.165871658716587,4.164563879200887,259115,62219
0.01,0.05,4.165871658716587,4.16544512251219,271662,65218
0.05,0.06,4.165871658716587,4.165218080888184,262617,63050
0.04,0.06,4.165871658716587,4.165143962385797,264874,63593
0.01,0.06,4.165871658716587,4.164168549862412,270875,65049
0.5,0.6,4.165871658716587,4.144827366543509,130131,31396
0.02,0.07,4.165871658716587,4.1657893510970325,268281,64401
0.2,0.2,4.165871658716587,4.17299316662912,222287,53268
0.4,0.7,4.165871658716587,4.181863043919997,144061,34449
0.1,0.1,4.165871658716587,4.164245977547553,250013,60038
0.01,0.09,4.165871658716587,4.165971177264478,268551,64463
0.4,0.4,4.165871658716587,4.146238291872293,164672,39716
0.01,0.01,4.165871658716587,4.1656311562357935,274890,65990
0.6,0.8,4.165871658716587,4.160910518053376,95418,22932
0.03,0.08,4.165871658716587,4.169315240411013,265773,63745
0.08,0.09,4.165871658716587,4.16442931045773,254380,61084
0.01,0.03,4.165871658716587,4.168137277312973,273509,65619
0.03,0.04,4.165871658716587,4.165886183904481,268658,64490
0.03,0.09,4.165871658716587,4.165239833815939,264676,63544
0.2,0.5,4.165871658716587,4.168795868442512,199381,47827
0.8,0.8,4.165871658716587,4.163625486090338,55676,13372
0.03,0.07,4.165871658716587,4.1657650333031055,266434,63958
0.3,0.3,4.165871658716587,4.161132687465324,194999,46862
0.1,0.9,4.165871658716587,4.162691690442226,186755,44864
0.4,0.9,4.165871658716587,4.158724974688918,127336,30619
0.02,0.05,4.165871658716587,4.168392782725463,270066,64789
0.02,0.06,4.165871658716587,4.165650532309978,269201,64624
0.2,0.7,4.165871658716587,4.16093103605037,183056,43994
0.07,0.09,4.165871658716587,4.169573470480393,257000,61637
0.02,0.08,4.165871658716587,4.163827733316725,267426,64226
0.02,0.03,4.165871658716587,4.167375908315794,271267,65093
0.01,0.08,4.165871658716587,4.164200337090813,269303,64671
0.02,0.02,4.165871658716587,4.166569687318164,272102,65306
0.05,0.09,4.165871658716587,4.163737724877048,259913,62423
0.07,0.07,4.165871658716587,4.164518782561009,258196,61999
0.2,0.6,4.165871658716587,4.170861536439508,190404,45651
0.5,0.8,4.165871658716587,4.168925284440902,115054,27598
0.5,0.5,4.165871658716587,4.1747532281633015,139992,33533
0.6,0.9,4.165871658716587,4.151944129860325,87988,21192
0.01,0.07,4.165871658716587,4.161914303329223,270025,64880
0.06,0.07,4.165871658716587,4.168834904906505,260844,62570
0.01,0.02,4.165871658716587,4.166570386135604,274077,65780
0.05,0.05,4.165871658716587,4.16549740867147,263626,63288
0.08,0.08,4.165871658716587,4.164559230894574,255579,61370
0.3,0.6,4.165871658716587,4.1602920638032,169794,40813
0.7,0.9,4.165871658716587,4.184184554650876,67834,16212
0.09,0.09,4.165871658716587,4.165474149300976,252661,60656
0.2,0.8,4.165871658716587,4.155165822421868,173902,41852
0.3,0.8,4.165871658716587,4.152166331321261,154772,37275
0.01,0.04,4.165871658716587,4.1653251057720215,272708,65471
0.03,0.06,4.165871658716587,4.165768068064948,267334,64174
0.06,0.06,4.165871658716587,4.162724964468788,260674,62621
0.2,0.3,4.165871658716587,4.164481757796521,213792,51337
0.7,0.7,4.165871658716587,4.145503044944386,82367,19869
0.2,0.4,4.165871658716587,4.171191751743657,206328,49465
0.3,0.7,4.165871658716587,4.174911388503621,162546,38934
0.07,0.08,4.165871658716587,4.160979552250869,257419,61865
0.03,0.05,4.165871658716587,4.165274212368728,267723,64275
0.04,0.09,4.165871658716587,4.164975424131917,262685,63070
0.05,0.07,4.165871658716587,4.163065426504492,261836,62895
0.06,0.09,4.165871658716587,4.163528501418623,258272,62032
0.05,0.08,4.165871658716587,4.164124388338991,261253,62739
0.03,0.03,4.165871658716587,4.1658132087439474,269274,64639
0.5,0.9,4.165871658716587,4.158189688490377,107589,25874
0.02,0.09,4.165871658716587,4.166671873047608,266767,64024
0.2,0.9,4.165871658716587,4.172606708459252,167067,40039
0.04,0.04,4.165871658716587,4.167390082438171,266913,64048
0.02,0.04,4.165871658716587,4.165521597140921,270409,64916
0.1,0.5,4.165871658716587,4.169647799942732,218427,52385
0.4,0.6,4.165871658716587,4.187435947151206,151179,36103
0.8,0.9,4.165871658716587,4.115551233312704,46551,11311
0.7,0.8,4.165871658716587,4.163180839909497,75441,18121
0.1,0.7,4.165871658716587,4.162648367952523,202005,48528
0.1,0.6,4.165871658716587,4.1653658440198384,210805,50609
0.04,0.08,4.165871658716587,4.167419599418714,263831,63308
0.4,0.5,4.165871658716587,4.16285503504242,157997,37954
0.6,0.6,4.165871658716587,4.18380308154829,111331,26610
0.1,0.4,4.165871658716587,4.166623601934222,225756,54182
0.6,0.7,4.165871658716587,4.145411878944813,102458,24716
0.3,0.9,4.165871658716587,4.175466893039049,147561,35340
0.1,0.2,4.165871658716587,4.166744166020838,241942,58065
0.1,0.8,4.165871658716587,4.166161917761474,195343,46888
0.3,0.5,4.165871658716587,4.170201323450324,178347,42767
0.04,0.07,4.165871658716587,4.167024433360692,264006,63356
0.04,0.05,4.165871658716587,4.165383590209943,265664,63779
0.4,0.8,4.165871658716587,4.162383967541649,135419,32534
0.3,0.4,4.165871658716587,4.171218089960161,187417,44931
0.9,0.9,4.165871658716587,4.181570585565138,27636,6609
0.5,0.7,4.165871658716587,4.149796344295957,123278,29707
0.1,0.3,4.165871658716587,4.166826786222602,234209,56208
0.06,0.08,4.165871658716587,4.166030962530851,259952,62398
0.01,0.05,4.165871658716587,4.167372231425241,271696,65196
0.05,0.06,4.165871658716587,4.162446120689655,262667,63104
0.04,0.06,4.165871658716587,4.162680480546677,264376,63511
0.01,0.06,4.165871658716587,4.163581337471003,271020,65093
0.5,0.6,4.165871658716587,4.160428657741597,130833,31447
0.02,0.07,4.165871658716587,4.167047201901123,268287,64383
0.2,0.2,4.165871658716587,4.158555848063181,221152,53180
0.4,0.7,4.165871658716587,4.172536132840899,143481,34387
0.1,0.1,4.165871658716587,4.160941443926249,248920,59823
0.01,0.09,4.165871658716587,4.162729373807567,268367,64469
0.4,0.4,4.165871658716587,4.186734030313641,167394,39982
0.01,0.01,4.165871658716587,4.1662243118222495,274700,65935
0.6,0.8,4.165871658716587,4.1787621465464415,95468,22846
0.03,0.08,4.165871658716587,4.170095333667837,265952,63776
0.08,0.09,4.165871658716587,4.161242337556192,254564,61175
0.01,0.03,4.165871658716587,4.1647037313546535,273342,65633
0.03,0.04,4.165871658716587,4.164867547614616,268534,64476
0.03,0.09,4.165871658716587,4.166637810271827,264719,63533
0.2,0.5,4.165871658716587,4.165018931426167,198005,47540
0.8,0.8,4.165871658716587,4.146116984863467,54509,13147
0.03,0.07,4.165871658716587,4.165508715926517,266201,63906
0.3,0.3,4.165871658716587,4.166912977360835,194549,46689
0.1,0.9,4.165871658716587,4.166923059773036,186899,44853
0.4,0.9,4.165871658716587,4.166201842002854,128469,30836
0.02,0.05,4.165871658716587,4.1639065686213925,269538,64732
0.02,0.06,4.165871658716587,4.166186671621454,269069,64584
0.2,0.7,4.165871658716587,4.151158019513085,182103,43868
0.07,0.09,4.165871658716587,4.166371249695097,256211,61495
0.02,0.08,4.165871658716587,4.164671965092722,267247,64170
0.02,0.03,4.165871658716587,4.164305122733762,271267,65141
0.01,0.08,4.165871658716587,4.1684355467541305,269431,64636
0.02,0.02,4.165871658716587,4.167046514829374,272429,65377
0.05,0.09,4.165871658716587,4.166778684589534,260382,62490
0.07,0.07,4.165871658716587,4.167637519564972,258281,61973
0.2,0.6,4.165871658716587,4.164468529642204,191349,45948
0.5,0.8,4.165871658716587,4.154679625629949,115417,27780
0.5,0.5,4.165871658716587,4.168537635055828,138508,33227
0.6,0.9,4.165871658716587,4.160034354423132,87186,20958
0.01,0.07,4.165871658716587,4.165316295507508,269900,64797
0.06,0.07,4.165871658716587,4.162535976974736,260325,62540
0.01,0.02,4.165871658716587,4.167527339003645,274390,65840
0.05,0.05,4.165871658716587,4.164506323531728,264417,63493
0.08,0.08,4.165871658716587,4.166119468809722,255054,61221
0.3,0.6,4.165871658716587,4.17325970630635,170799,40927
0.7,0.9,4.165871658716587,4.153128090999011,67181,16176
0.09,0.09,4.165871658716587,4.16786262186371,252660,60621
0.2,0.8,4.165871658716587,4.160161731478178,174914,42045
0.3,0.8,4.165871658716587,4.16458293954041,154227,37033
0.01,0.04,4.165871658716587,4.1650323802541545,272693,65472
0.03,0.06,4.165871658716587,4.170015118689506,267544,64159
0.06,0.06,4.165871658716587,4.165363253319714,260985,62656
0.2,0.3,4.165871658716587,4.179317440596366,215285,51512
0.7,0.7,4.165871658716587,4.167205772580244,83740,20095
0.2,0.4,4.165871658716587,4.174224198928536,206478,49465
0.3,0.7,4.165871658716587,4.171151831122697,163213,39129
0.07,0.08,4.165871658716587,4.163895256853185,257920,61942
0.03,0.05,4.165871658716587,4.163904350259648,267814,64318
0.04,0.09,4.165871658716587,4.165316893037704,262819,63097
0.05,0.07,4.165871658716587,4.163506920717657,261997,62927
0.06,0.09,4.165871658716587,4.165805943015267,258934,62157
0.05,0.08,4.165871658716587,4.16575952498763,260989,62651
0.03,0.03,4.165871658716587,4.168172675228222,269389,64630
0.5,0.9,4.165871658716587,4.174117103947065,108502,25994
0.02,0.09,4.165871658716587,4.16607790421408,266529,63976
0.2,0.9,4.165871658716587,4.157582582582583,166137,39960
0.04,0.04,4.165871658716587,4.163500593638693,266514,64012
0.02,0.04,4.165871658716587,4.166184748838783,270877,65018
0.1,0.5,4.165871658716587,4.159895753487659,217080,52184
0.4,0.6,4.165871658716587,4.164617807121744,150755,36199
0.8,0.9,4.165871658716587,4.201675591639316,48647,11578
0.7,0.8,4.165871658716587,4.164370729556976,75575,18148
0.1,0.7,4.165871658716587,4.171461592438189,202124,48454
0.1,0.6,4.165871658716587,4.167528418061257,211177,50672
0.04,0.08,4.165871658716587,4.167920315444425,263200,63149
0.4,0.5,4.165871658716587,4.174092992796333,159346,38175
0.6,0.6,4.165871658716587,4.155132338606883,110834,26674
0.1,0.4,4.165871658716587,4.171309012479953,226281,54247
0.6,0.7,4.165871658716587,4.176653980079359,103155,24698
0.3,0.9,4.165871658716587,4.166878728758447,147370,35367
0.1,0.2,4.165871658716587,4.16641751293022,242473,58197
0.1,0.8,4.165871658716587,4.175123273635451,195592,46847
0.3,0.5,4.165871658716587,4.149167539876586,178186,42945
0.04,0.07,4.165871658716587,4.167734705473831,264051,63356
0.04,0.05,4.165871658716587,4.166185469951357,265511,63730
0.4,0.8,4.165871658716587,4.169858761446531,134332,32215
0.3,0.4,4.165871658716587,4.16396332076482,186633,44821
0.9,0.9,4.165871658716587,4.130402160864346,27525,6664
0.5,0.7,4.165871658716587,4.169596796090144,122853,29464
0.1,0.3,4.165871658716587,4.1614797101966525,233201,56038
0.06,0.08,4.165871658716587,4.168189834856501,259970,62370
0.01,0.05,4.165871658716587,4.165122014736745,271895,65279
0.05,0.06,4.165871658716587,4.16549702970297,262947,63125
0.04,0.06,4.165871658716587,4.164119861939128,265421,63740
0.01,0.06,4.165871658716587,4.168425586905018,270956,65002
0.5,0.6,4.165871658716587,4.151695156245063,131397,31649
0.02,0.07,4.165871658716587,4.166127929383975,268082,64348
0.2,0.2,4.165871658716587,4.167765815530879,221821,53223
0.4,0.7,4.165871658716587,4.173350090606185,142787,34214
0.1,0.1,4.165871658716587,4.161992053157034,249295,59898
0.01,0.09,4.165871658716587,4.164460427194097,268666,64514
0.4,0.4,4.165871658716587,4.162849809364799,167051,40129
0.01,0.01,4.165871658716587,4.166593453201448,275066,66017
0.6,0.8,4.165871658716587,4.166055366343551,95411,22902
0.03,0.08,4.165871658716587,4.165242657452489,265201,63670
0.08,0.09,4.165871658716587,4.160015649452269,255192,61344
0.01,0.03,4.165871658716587,4.166801310875695,273363,65605
0.03,0.04,4.165871658716587,4.165604700556563,268694,64503
0.03,0.09,4.165871658716587,4.169766490433031,264997,63552
0.2,0.5,4.165871658716587,4.160565270264604,198434,47694
0.8,0.8,4.165871658716587,4.146114298487445,55645,13421
0.03,0.07,4.165871658716587,4.166061478745383,266178,63892
0.3,0.3,4.165871658716587,4.16003498965245,194985,46871
0.1,0.9,4.165871658716587,4.171657132642117,186690,44752
0.4,0.9,4.165871658716587,4.155018271991647,127343,30648
0.02,0.05,4.165871658716587,4.167418089738443,269907,64766
0.02,0.06,4.165871658716587,4.164807796426638,269234,64645
0.2,0.7,4.165871658716587,4.15389892522296,181650,43730
0.07,0.09,4.165871658716587,4.174520948359857,257067,61580
0.02,0.08,4.165871658716587,4.167461059190031,267551,64200
0.02,0.03,4.165871658716587,4.165888711460508,271316,65128
0.01,0.08,4.165871658716587,4.165746710577176,269428,64677
0.02,0.02,4.165871658716587,4.167146709155534,271998,65272
0.05,0.09,4.165871658716587,4.160706867350526,260402,62586
0.07,0.07,4.165871658716587,4.168121778350516,258757,62080
0.2,0.6,4.165871658716587,4.159257481895122,190677,45844
0.5,0.8,4.165871658716587,4.1621278601733325,114779,27577
0.5,0.5,4.165871658716587,4.160270067516879,138641,33325
0.6,0.9,4.165871658716587,4.141506731595531,86748,20946
0.01,0.07,4.165871658716587,4.166294178393625,270305,64879
0.06,0.07,4.165871658716587,4.164910204538549,260436,62531
0.01,0.02,4.165871658716587,4.166621075347254,274172,65802
0.05,0.05,4.165871658716587,4.165642718385268,263756,63317
0.08,0.08,4.165871658716587,4.169890335511415,255902,61369
0.3,0.6,4.165871658716587,4.1555474274567175,170419,41010
0.7,0.9,4.165871658716587,4.194559762067042,67696,16139
0.09,0.09,4.165871658716587,4.175337536724656,252967,60586
0.2,0.8,4.165871658716587,4.17038699357796,174685,41887
0.3,0.8,4.165871658716587,4.169882922890594,154932,37155
0.01,0.04,4.165871658716587,4.164910295039843,272306,65381
0.03,0.06,4.165871658716587,4.163860235022394,266816,64079
0.06,0.06,4.165871658716587,4.1617616530667645,260622,62623
0.2,0.3,4.165871658716587,4.168012579104709,214711,51514
0.7,0.7,4.165871658716587,4.15582329317269,82784,19920
0.2,0.4,4.165871658716587,4.171016774662387,206628,49539
0.3,0.7,4.165871658716587,4.155809543334529,162168,39022
0.07,0.08,4.165871658716587,4.165311565505537,257687,61865
0.03,0.05,4.165871658716587,4.166526479750779,267491,64200
0.04,0.09,4.165871658716587,4.164754489114889,262088,62930
0.05,0.07,4.165871658716587,4.166565910464858,261902,62858
0.06,0.09,4.165871658716587,4.162201734485366,258685,62151
0.05,0.08,4.165871658716587,4.165197045903101,261691,62828
0.03,0.03,4.165871658716587,4.164554611706819,269151,64629
0.5,0.9,4.165871658716587,4.15792525026089,107578,25873
0.02,0.09,4.165871658716587,4.1635605918711365,266751,64068
0.2,0.9,4.165871658716587,4.173825050595907,167049,40023
0.04,0.04,4.165871658716587,4.161962481060902,266453,64021
0.02,0.04,4.165871658716587,4.164502430918826,270676,64996
0.1,0.5,4.165871658716587,4.16927470017133,219012,52530
0.4,0.6,4.165871658716587,4.162846570197725,150745,36212
0.8,0.9,4.165871658716587,4.171141803208372,48623,11657
